PREDDEG,CONTROL,LOCALE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,PPTUG_EF,INEXPFTE,AVGFACSAL,PCTPELL,PCTFLOAN,CDR2,PAR_ED_PCT_PS,GRAD_DEBT_MDN,MD_FAMINC,MD_EARN_WNE_P6,MD_EARN_WNE_P8,COST
2.0,3.0,11.0,790.0,0.1,0.3316,0.3203,0.1177,0.0,0.0,0.0,5033.0,6819.0,0.8504,0.8002,0.003,0.5164835165,20751.0,14305.0,29431.0,27923.0,24007.0
3.0,2.0,22.0,103.0,0.6699,0.0971,0.0777,0.0097,0.0097,0.0,0.3981,1618.0,3556.0,0.3265,0.1701,0.073,0.7281553398,15233.244628340011,30075.5,24114.0,32830.0,22030.0
3.0,2.0,11.0,3887.0,0.3267,0.0422,0.1065,0.161,0.001,0.0005,0.0144,17662.0,11558.0,0.1696,0.3454,0.052,0.8074222668,26000.0,67963.5,42375.0,49948.0,72225.0
3.0,2.0,11.0,135.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,7088.0,0.1737,0.0,0.0,0.6377625586406104,14173.179046635536,28140.0,33722.72335243011,36340.27416248022,19450.0
3.0,2.0,11.0,431.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.0,3889.0,0.8337,0.0,0.0,0.6253275507611061,12346.030887679284,24150.0,23187.0,19166.0,17889.0
3.0,2.0,21.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13320.0,1005.0,0.72,0.0,0.0,0.5597582511403456,7534.721693064597,3143.43519866299,13925.7668110017,12470.896802056935,14250.0
3.0,2.0,21.0,148.0,0.9865,0.0,0.0,0.0,0.0,0.0,0.0,18572.0,5742.0,0.3694,0.0,0.0,0.7057276563045892,13570.31566690423,44537.5,34623.9832731794,36295.15067589483,18150.0
3.0,2.0,11.0,346.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5122.0,2890.0,0.1462,0.0,0.0,0.6924438303487225,14431.024242946003,38643.0,25666.748906847988,26237.688151313003,19200.0
3.0,2.0,13.0,5886.0,0.4266,0.0486,0.107,0.1945,0.0007,0.0002,0.0082,17773.0,12854.0,0.1831,0.4793,0.014,0.8625498008,23750.0,96975.5,83825.0,91421.0,77763.0
3.0,2.0,21.0,1033.0,0.666,0.1384,0.09,0.0184,0.0058,0.001,0.1355,9330.0,6836.0,0.3645,0.6634,0.037,0.7279693487,23750.0,53344.5,47821.0,47780.0,47996.0
3.0,2.0,21.0,13152.0,0.6199,0.0518,0.0915,0.1169,0.0014,0.0004,0.0269,19768.0,11041.0,0.2659,0.5414,0.032,0.805315471,26778.0,69191.0,61886.0,66611.0,68666.0
3.0,2.0,12.0,6569.0,0.4019,0.046,0.0787,0.1621,0.0009,0.0009,0.0256,35167.0,13052.0,0.1559,0.4088,0.022,0.8132343847,21000.0,62874.0,65638.0,67694.0,79490.0
2.0,1.0,21.0,4079.0,0.281,0.1951,0.3545,0.0561,0.0012,0.002,0.3802,7850.0,8737.0,0.2402,0.0575,0.086,0.5791208791,8497.0,29038.5,39400.0,42923.0,17119.0
1.0,3.0,11.0,317.0,0.0252,0.4669,0.2839,0.0063,0.0032,0.0,0.2744,7600.0,5308.26043776994,0.6865,0.5693,0.096,0.4935384615,10667.0,12594.5,19169.0,22956.0,22640.0
3.0,2.0,13.0,1117.0,0.5918,0.1092,0.1235,0.0546,0.0054,0.0009,0.0242,8423.0,6525.0,0.4344,0.9223,0.028,0.625,22000.0,43377.0,48002.0,51272.0,48739.0
4.0,2.0,21.0,662.6225111160484,0.3731566343323726,0.11404884769280077,0.31438350216476635,0.038191637700693476,0.022559747119770407,0.006813615101745912,0.24272398559151603,7543.0,5283.0,0.49449800716539194,0.36018465574622505,0.111,0.6130958584703574,13764.32266185081,24203.72409235347,29479.78441439196,31133.2638918051,24680.539238952308
3.0,2.0,33.0,1791.0,0.7683,0.0497,0.0664,0.0313,0.0034,0.0028,0.0112,8866.0,6955.0,0.2517,0.8357,0.036,0.813559322,26000.0,79145.5,46165.0,51043.0,53720.0
3.0,2.0,11.0,2245.0,0.2053,0.2481,0.2775,0.033,0.0183,0.0018,0.0521,12516.0,6616.0,0.4726,0.2989,0.097,0.5885714286,23250.0,34236.0,44646.0,49131.0,35647.0
2.0,2.0,12.0,239.0,0.8075,0.0669,0.0335,0.0251,0.0,0.0,0.1297,9216.0,7675.0,0.2442,0.5169,0.009,0.7191489362,12000.0,48658.0,73277.0,70992.0,28569.0
3.0,2.0,33.0,2130.0,0.7582,0.0263,0.061,0.0202,0.0033,0.0005,0.0014,18569.0,9999.0,0.2203,0.5599,0.015,0.868102288,27000.0,84830.5,47088.0,56635.0,77363.0
3.0,2.0,13.0,1420.0,0.5246,0.1444,0.0465,0.0394,0.0028,0.0007,0.0345,9457.0,8235.0,0.4088,0.6268,0.036,0.7063732929,24749.0,52000.0,44981.0,49214.0,50555.0
3.0,2.0,21.0,1016.0,0.5039,0.1742,0.1693,0.0246,0.0049,0.002,0.0364,9992.0,9194.0,0.1894,0.2776,0.054,0.6833333333,23198.0,61972.0,41028.0,52820.0,52230.0
2.0,2.0,13.0,127.0,0.6929,0.1496,0.0472,0.0472,0.0157,0.0,0.8819,21331.0,7455.0,0.3889,0.7153,0.027,0.6837606838,15250.0,31748.5,50707.12063896698,54658.0,36082.0
3.0,2.0,21.0,1417.0,0.597,0.0438,0.1066,0.0494,0.0007,0.0007,0.0106,19542.0,10025.0,0.1151,0.4271,0.026,0.8921568627,27000.0,87665.0,32157.0,45604.0,76703.0
2.0,1.0,13.0,1491.0,0.5117,0.1851,0.0885,0.1147,0.0107,0.008,0.3883,4713.0,5700.0,0.2518,0.0934,0.182,0.5701402806,11049.0,22750.5,32691.0,35854.0,12000.0
3.0,2.0,21.0,3480.0,0.7612,0.0379,0.0856,0.0428,0.002,0.0006,0.0164,9856.0,9176.0,0.2364,0.6544,0.016,0.7946103423,26561.0,84065.0,58586.0,65929.0,60794.0
3.0,2.0,23.0,2744.0,0.6334,0.0441,0.0995,0.0554,0.0011,0.0007,0.0087,22868.0,10034.0,0.1508,0.3388,0.024,0.8516853933,19500.0,78843.5,51934.0,58160.0,79250.0
3.0,2.0,11.0,3531.0,0.561,0.0864,0.2104,0.0365,0.002,0.0008,0.0937,9929.0,9348.0,0.3415,0.5188,0.038,0.6242587601,22000.0,48213.5,52896.0,57128.0,37394.0
4.0,2.0,21.0,3467.9217943716394,0.4095817322048059,0.07450944414612692,0.2814818017885985,0.07127889466721184,0.017991209500584443,0.005218549332572521,0.20908185618914388,14443.0,8006.0,0.41277951095545123,0.3662522850762925,0.071,0.6576721118192368,16129.380474495678,35384.112220236755,39657.47139519518,42937.60506055267,31985.10189565932
2.0,2.0,13.0,141.0,0.8582,0.0567,0.0284,0.0355,0.0,0.0,0.4113,17346.0,8401.0,0.438,0.781,0.008,0.5864197531,14250.0,41528.5,68460.0,71417.0,38758.88846609178
3.0,2.0,21.0,2616.0,0.8081,0.0497,0.0661,0.0394,0.0027,0.0004,0.0291,12383.0,9191.0,0.2732,0.6452,0.027,0.7478005865,23250.0,73191.5,53809.0,59917.0,50348.0
2.0,3.0,11.0,658.0,0.304,0.304,0.2036,0.0669,0.0046,0.003,0.0,5049.0,6009.0,0.419,0.5824,0.0,0.4625322997,25729.0,21739.0,45542.0,76501.0,38016.0
3.0,2.0,11.0,10081.0,0.3923,0.1405,0.2171,0.1624,0.0011,0.0012,0.0229,12542.0,12559.0,0.2349,0.2697,0.081,0.6835443038,25000.0,50604.5,51172.0,60913.0,58553.0
2.0,1.0,42.0,826.0,0.385,0.1852,0.3281,0.0073,0.0061,0.0,0.345,5773.0,6228.0,0.2627,0.1367,0.215,0.5024077047,10150.0,23113.0,32082.0,34720.0,16934.0
2.0,1.0,33.0,3334.0,0.7019,0.123,0.1095,0.0135,0.0048,0.0012,0.0831,12530.0,6058.0,0.4505,0.6043,0.075,0.6672473868,13750.0,42370.0,43071.0,43842.0,24319.0
3.0,1.0,33.0,2758.0,0.673,0.1091,0.1033,0.0254,0.0145,0.0004,0.153,11125.0,7206.0,0.4748,0.612,0.129,0.6301907969,20000.0,35630.0,37977.0,40088.0,22789.0
3.0,1.0,33.0,2459.0,0.588,0.1525,0.1773,0.0199,0.0028,0.0008,0.1781,14317.0,6594.0,0.4725,0.5391,0.094,0.6213434453,15180.0,35710.0,38194.0,44824.0,25581.0
3.0,1.0,32.0,1774.0,0.6973,0.1009,0.1234,0.0192,0.0023,0.0006,0.0598,13697.0,6824.0,0.4247,0.5275,0.081,0.6710239651,16023.0,42165.0,37849.0,39348.0,25912.0
3.0,1.0,21.0,8915.0,0.4423,0.1031,0.2748,0.1181,0.0026,0.0021,0.183,11303.0,8662.0,0.3488,0.2302,0.064,0.602955996,14718.0,40461.5,55094.0,62427.0,16521.0
2.0,1.0,42.0,1776.0,0.5811,0.2404,0.103,0.0079,0.0051,0.0,0.1239,18163.0,6877.0,0.5554,0.6725,0.111,0.6493853554,18742.0,37974.0,36372.0,38120.0,24180.0
3.0,1.0,13.0,12175.0,0.4104,0.2182,0.186,0.093,0.0029,0.0007,0.0526,13723.0,10358.0,0.4101,0.5096,0.047,0.6991057338,19500.0,43412.0,51029.0,59565.0,27368.0
3.0,1.0,22.0,14398.0,0.5525,0.0465,0.1314,0.1723,0.0005,0.0001,0.0221,12410.0,10334.0,0.2701,0.4034,0.028,0.7516173752,18500.0,61401.0,62589.0,70240.0,29143.0
3.0,1.0,21.0,20569.0,0.4571,0.0872,0.0866,0.175,0.002,0.0006,0.074,15252.0,11168.0,0.3208,0.3967,0.04,0.7193808883,19000.0,46678.0,53266.0,61855.0,27603.0
3.0,1.0,21.0,17406.0,0.2748,0.0603,0.1487,0.3399,0.0007,0.0006,0.0627,19322.0,13301.0,0.3712,0.338,0.042,0.6385911179,18228.0,36504.5,57129.0,64420.0,27617.0
3.0,1.0,12.0,1604.0,0.7756,0.0256,0.0823,0.0281,0.0019,0.0006,0.2076,24631.0,9219.0,0.2473,0.4133,0.032,0.7957446809,11000.0,68412.0,49472.0,49070.0,28191.0
3.0,1.0,22.0,1852.0,0.6852,0.0778,0.1064,0.0799,0.0032,0.0011,0.0805,14041.0,10065.0,0.3843,0.4192,0.032,0.6947584789,17250.0,46601.0,56802.0,57198.0,21692.0
3.0,1.0,31.0,5107.0,0.6953,0.1187,0.0885,0.0257,0.0029,0.0,0.1159,13595.0,7931.0,0.3757,0.581,0.051,0.6847044104,20000.0,43518.5,43805.0,47843.0,24052.0
3.0,1.0,11.0,5370.0,0.4622,0.3019,0.1225,0.0642,0.0045,0.0006,0.0991,13596.0,8348.0,0.5334,0.5081,0.069,0.6598240469,21028.0,32331.0,39620.0,46253.0,22821.0
3.0,1.0,32.0,5980.0,0.7488,0.0482,0.1276,0.0139,0.0012,0.0005,0.0202,10439.0,7071.0,0.2834,0.6096,0.022,0.7290903032,21500.0,72219.0,48562.0,53780.0,25972.0
3.0,1.0,32.0,3193.0,0.7354,0.0727,0.1065,0.0147,0.005,0.0,0.0266,13775.0,7604.0,0.3902,0.6517,0.045,0.7718324079,24250.0,59673.0,41453.0,47368.0,24650.0
3.0,1.0,32.0,4078.0,0.81,0.037,0.0672,0.0341,0.0032,0.0015,0.0326,12292.0,8147.0,0.2596,0.4901,0.017,0.8136125654,19500.0,77511.0,48467.0,58051.0,26453.0
3.0,1.0,21.0,5990.0,0.5891,0.0699,0.2317,0.0436,0.0002,0.0008,0.0751,12623.0,7751.0,0.3374,0.4458,0.038,0.6830578512,18750.0,48878.0,45805.0,52583.0,26233.0
3.0,1.0,33.0,4849.0,0.6968,0.0503,0.1718,0.0196,0.0047,0.0004,0.0181,10639.0,7288.0,0.3325,0.5288,0.052,0.7422594142,19812.0,72278.0,48687.0,53040.0,26506.0
3.0,1.0,32.0,5957.0,0.6473,0.1131,0.1365,0.0255,0.0012,0.0005,0.0703,12182.0,7540.0,0.3959,0.5071,0.047,0.7218181818,20880.0,50004.5,44760.0,50836.0,26135.0
3.0,1.0,33.0,2078.0,0.7228,0.077,0.102,0.0168,0.0149,0.0005,0.0361,17539.0,6867.0,0.4456,0.6335,0.072,0.6588511137,24250.0,40619.0,39416.0,43082.0,24361.0
3.0,1.0,21.0,3050.0,0.4902,0.1282,0.2643,0.0403,0.0003,0.0007,0.0675,16679.0,7681.0,0.3527,0.4144,0.058,0.7586206897,21067.0,49814.5,36369.0,37821.0,28021.0
4.0,1.0,11.0,3861.4129845288326,0.10923742094660216,0.11581597698647172,0.3950941986303021,0.15735506739261879,0.04017205050837766,0.006987706852117276,0.34593714638124284,57683.0,11483.0,0.3897147760982389,-0.0311007087206481,0.0,0.583669688132238,7117.933663811425,2618.5,45092.685357641014,48268.9091942393,35756.76998532034
3.0,1.0,21.0,3800.0,0.2534,0.2571,0.3103,0.1213,0.0034,0.0018,0.1339,12011.0,9581.0,0.4805,0.2787,0.087,0.6061140506,14997.0,30996.0,47830.0,51867.0,20857.0
3.0,1.0,32.0,3925.0,0.6311,0.1154,0.1404,0.0257,0.0046,0.0018,0.0994,12310.0,7474.0,0.3784,0.5707,0.048,0.6862833861,21196.0,50769.0,46385.0,49815.0,26640.0
3.0,1.0,11.0,282.0,0.3617,0.1915,0.1312,0.2163,0.0,0.0,0.0709,55843.0,11724.0,0.0777,0.4145,0.002,0.6208530806,12500.0,25374.5,97828.0,110755.0,55513.45897597731
3.0,1.0,23.0,7027.0,0.5036,0.1582,0.1564,0.0289,0.0038,0.0016,0.5421,9246.0,7818.0,0.337,0.3288,0.072,0.5494479117,18730.0,26758.0,44960.0,48126.0,17645.0
3.0,1.0,11.0,1291.0,0.6747,0.0542,0.1526,0.0449,0.0008,0.0,0.0705,16345.0,8223.0,0.227,0.4247,0.054,0.7851711027,23250.0,85119.0,78342.0,87810.0,28019.0
3.0,1.0,12.0,157.0,0.707,0.0828,0.051,0.0573,0.0,0.0,0.1847,61081.0,6523.0,0.2667,0.4564,0.003,0.6495726496,15000.0,35952.0,78717.0,84007.0,59424.10261551528
2.0,3.0,11.0,1051.0,0.0476,0.432,0.2369,0.039,0.0,0.0,0.0076,8338.0,5340.0,0.7601,0.5363,0.064,0.4730290456,22146.0,13629.5,24888.0,27394.0,33973.0
3.0,2.0,12.0,15071.0,0.5463,0.0707,0.1107,0.0718,0.0053,0.0008,0.0312,18527.0,12636.0,0.1724,0.367,0.032,0.8113207547,26000.0,78436.0,61077.0,68655.0,77494.0
4.0,2.0,11.0,12195.509860309618,0.42251641324488876,0.011608535626857375,0.26332667528999576,0.1551147674065591,-0.008419144479397067,0.0019047661420734455,0.17978543584642337,18017.0,14887.0,0.22645153496634088,0.4029475232966896,0.02,0.7532258466209821,22955.49827057722,63050.33984903629,63421.9121477777,71097.09795127492,43845.343060401734
2.0,1.0,31.0,1416.0,0.6391,0.096,0.1278,0.0212,0.0014,0.0014,0.339,5513.0,7816.0,0.1677,0.1254,0.168,0.5964535196,15750.0,26771.0,32943.0,34956.0,16564.0
3.0,2.0,11.0,67.0,0.9552,0.0,0.0,0.0,0.0,0.0,0.0,10068.0,7394.0,0.7436,0.0,0.0,0.6456235558575316,15615.209528721134,29639.0,36673.879173301066,39614.54922795039,31100.0
3.0,2.0,11.0,4005.0,0.5753,0.1353,0.1064,0.026,0.001,0.0012,0.2582,14276.0,9147.0,0.3369,0.2514,0.055,0.6172059984,15547.0,24128.0,41127.0,45217.0,33946.0
2.0,2.0,11.0,964.0,0.4554,0.2707,0.0747,0.0332,0.0166,0.001,0.6473,10896.0,7330.0,0.4832,0.7203,0.075,0.5669014085,20000.0,28328.5,45163.0,48531.0,27998.0
3.0,2.0,13.0,13983.0,0.59,0.1821,0.1294,0.0276,0.0054,0.0055,1.0,2369.0,10949.472188033844,0.2083,0.2354,0.04,0.5227032735,13769.0,37975.0,67211.0,69694.0,24184.085552433662
2.0,1.0,41.0,1261.0,0.6368,0.0658,0.1959,0.0222,0.0032,0.0,0.3933,9632.0,6300.0,0.1672,0.0585,0.134,0.5313807531,10000.0,24335.5,33417.0,35826.0,12823.0
3.0,2.0,13.0,2077.0,0.6678,0.0438,0.0871,0.065,0.001,0.0005,0.0,26786.0,11930.0,0.1312,0.4499,0.01,0.86996337,25337.0,113111.0,68831.0,73592.0,78611.0
4.0,2.0,11.0,4908.89815678716,0.39285941576154293,0.05671555463096423,0.2553006253223681,0.12187480218996569,0.006617841454899437,0.002683479883212145,0.10171996913226145,41413.0,11481.0,0.31484711289800266,0.3951085658435477,0.083,0.7412562701366305,18035.71554661789,50422.12369731267,55211.8674613328,60194.974142904335,49955.58138587544
3.0,1.0,21.0,931.0,0.783,0.0172,0.0634,0.0473,0.0032,0.0043,0.0,12269.0,10903.0,0.0775,0.0606,0.012,0.7484561198570086,8833.0,77088.0,96163.0,84347.0,9380.0
3.0,2.0,13.0,2526.0,0.6726,0.0954,0.0887,0.04,0.0067,0.002,0.1528,9024.0,8336.0,0.2967,0.6584,0.067,0.6843601896,22500.0,47546.0,55348.0,54122.0,36222.0
3.0,2.0,21.0,2430.0,0.5407,0.0391,0.121,0.1214,0.0004,0.0,0.0041,33814.0,12502.0,0.2083,0.409,0.0,0.8581560284,18625.0,71194.5,45562.0,56244.0,80784.0
3.0,2.0,13.0,455.0,0.4505,0.3209,0.0989,0.0352,0.0022,0.0,0.1143,7260.0,4229.0,0.6482,0.6261,0.127,0.6210268949,21250.0,23000.5,31364.0,32633.0,32007.0
3.0,3.0,11.0,3518.0,0.1566,0.0307,0.0856,0.1578,0.0006,0.0,0.0173,14524.0,5357.0,0.1547,0.2652,0.053,0.7446555819,27000.0,47824.0,33143.0,41745.0,72488.0
3.0,2.0,11.0,1638.0,0.5757,0.0653,0.1661,0.0458,0.0012,0.0006,0.0427,11845.0,7238.0,0.2111,0.5599,0.027,0.7154696133,25000.0,75806.0,59782.0,68098.0,62075.0
3.0,2.0,21.0,102.0,0.7451,0.0,0.0882,0.049,0.0,0.0,0.0,29252.0,10820.0,0.0952,0.1619,0.0,1.0042162884323995,33596.10604854606,126242.0,71499.00219857866,78596.72648134464,76035.0
3.0,2.0,42.0,349.0,0.4699,0.0831,0.1375,0.0201,0.0057,0.0,0.0086,13037.0,8212.0,0.4825,0.8216,0.031,0.7285223368,26000.0,50331.0,38288.0,41854.0,48783.0
2.0,3.0,13.0,742.0,0.0701,0.3774,0.4892,0.0148,0.0,0.0013,0.1065,5749.0,6273.0,0.6438,0.5808,0.086,0.4920913884,26967.0,19616.0,32327.0,37419.0,29473.0
2.0,1.0,21.0,7636.0,0.2335,0.1815,0.4747,0.0367,0.003,0.0016,0.4684,9883.0,10504.0,0.3398,0.0431,0.079,0.511896002,10400.0,22111.0,36384.0,40752.0,15574.0
1.0,3.0,21.0,66.0,0.1818,0.3939,0.3788,0.0152,0.0,0.0,0.0455,6219.0,5850.867097208069,0.6,0.3263,0.0,0.390625,11910.832037992897,14243.0,29296.897574593662,31058.0,18786.0
1.0,2.0,42.0,487.0,0.7659,0.0287,0.0452,0.0205,0.0,0.0,0.0,337.0,6212.535979193692,0.4143,0.4555,0.037,0.7699275362,12000.0,46013.0,29579.0,32195.0,20504.0
3.0,2.0,11.0,111.0,0.9369,0.0,0.0,0.0,0.0,0.0,0.0,11537.0,6442.0,0.4324,0.0,0.0,0.6266890311187099,11612.235628024348,21809.0,25555.836943315455,26922.0,20900.0
3.0,2.0,11.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19442.0,8333.0,0.0882,0.0,0.0,0.637827007133526,11973.038794102804,25219.146241203147,37396.45832833589,40117.29146971932,20480.0
3.0,2.0,11.0,2820.0,0.6362,0.0011,0.0213,0.0011,0.0007,0.0,0.0089,19677.0,13071.0,0.1284,0.1703,0.019,0.8561403509,18250.0,63623.0,58983.0,66277.0,66643.0
3.0,2.0,21.0,778.0,0.9769,0.0,0.0,0.0,0.0,0.0,0.0,2889.0,3012.0,0.7782,0.0,0.0,0.5974098152411668,10779.390007621865,15600.0,13634.0,16022.0,16096.0
2.0,2.0,32.0,161.0,0.9379,0.0,0.0,0.0,0.0,0.0,0.0,10653.0,4951.0,0.454,0.0,0.0,0.6001167794687862,13419.641665639112,30309.0,29700.456708174323,31080.98627268632,21600.0
2.0,1.0,32.0,1161.0,0.6314,0.1654,0.0663,0.0052,0.0052,0.0026,0.64,8744.0,6132.0,0.2037,0.0,0.0,0.5474137931,10343.259377542941,18320.0,24068.0,27415.0,11592.0
1.0,1.0,42.0,1564.0,0.509,0.2168,0.179,0.0153,0.0045,0.0013,0.6944,4673.0,5728.0,0.1783,0.0,0.0,0.5263852243,12192.89327885745,19637.5,30254.0,31539.0,14872.0
3.0,1.0,32.0,18467.0,0.8111,0.0318,0.0825,0.0166,0.0015,0.0001,0.0622,7929.0,8881.0,0.2708,0.3904,0.037,0.7499136442,20231.0,56100.5,41309.0,45515.0,20735.0
2.0,1.0,13.0,4019.0,0.7059,0.0657,0.1398,0.0164,0.0055,0.0017,0.6574,6950.0,5647.0,0.3183,0.0613,0.132,0.6123791103,15528.0,20034.0,30001.0,32217.0,13777.0
3.0,2.0,31.0,1057.0,0.5676,0.2412,0.1126,0.0047,0.0028,0.0009,0.0303,7731.0,6435.0,0.3965,0.7096,0.065,0.6499068901,25877.0,38256.0,38698.0,41615.0,46781.0
1.0,1.0,41.0,1497.0,0.5063,0.2933,0.1269,0.0073,0.0027,0.0,0.7114,10822.0,5368.0,0.1936,0.0,0.027,0.5048076923,10791.249600005054,17376.0,28112.0,28821.0,15004.0
3.0,2.0,22.0,1413.0,0.6518,0.0991,0.058,0.0149,0.0035,0.0028,0.0488,6553.0,6144.0,0.2661,0.5003,0.124,0.7263017356,26000.0,56211.0,39782.0,41279.0,32424.0
3.0,2.0,11.0,168.0,0.0,0.5536,0.0179,0.0,0.006,0.0,0.0595,22669.0,5780.0,0.7488,0.7681,0.134,0.683127572,28130.0,26482.0,27404.0,31705.0,35872.0
1.0,1.0,42.0,796.0,0.4033,0.2601,0.157,0.0013,0.1143,0.0013,0.5854,5075.0,6076.0,0.6634,0.0,0.0,0.5259938838,10880.753687896897,16085.0,26802.0,28294.0,12238.0
1.0,1.0,21.0,1835.0,0.733,0.0556,0.1422,0.0093,0.0065,0.0,0.6354,5027.0,5887.0,0.3192,0.0672,0.189,0.5406360424,12000.0,23192.0,29564.0,31510.0,13176.0
3.0,2.0,31.0,731.0,0.6525,0.1218,0.0739,0.0109,0.0137,0.0,0.0178,6448.0,5440.0,0.3961,0.7013,0.067,0.7053571429,25000.0,42000.0,34299.0,37312.0,44388.0
2.0,1.0,42.0,1070.0,0.7215,0.1215,0.0794,0.0,0.0065,0.0,0.4617,10754.0,5712.0,0.3135,0.0,0.0,0.5701275046,10799.893086636703,18771.0,28246.0,30607.0,13287.0
2.0,2.0,12.0,449.0,0.6414,0.1871,0.0891,0.029,0.0022,0.0,0.6993,14579.0,8282.0,0.2397,0.8653,0.0,0.6300813008,16000.0,42481.0,50288.0,51578.0,26430.0
2.0,1.0,22.0,2297.0,0.7727,0.0549,0.0901,0.0139,0.0096,0.0004,0.5851,7961.0,6011.0,0.2749,0.0,0.203,0.4967860422,8750.0,19363.5,27394.0,30012.0,12151.0
3.0,2.0,31.0,2933.0,0.5922,0.1514,0.1139,0.0225,0.0031,0.0017,0.1596,12547.0,9107.0,0.3356,0.4144,0.044,0.6887966805,22500.0,41354.0,43367.0,47429.0,56823.0
2.0,1.0,12.0,8950.0,0.6849,0.1012,0.1123,0.0134,0.0094,0.0016,0.6663,6773.0,6031.0,0.1976,0.0532,0.18,0.6171654433,9500.0,20638.0,29090.0,33268.0,14717.0
1.0,1.0,32.0,1151.0,0.7472,0.0921,0.0773,0.0113,0.0043,0.0035,0.5204,9643.0,5634.0,0.3824,0.0,0.286,0.5217391304,11877.400052094614,17302.5,26868.0,29600.0,20484.0
3.0,2.0,22.0,1076.0,0.5428,0.198,0.0985,0.0065,0.0019,0.0009,0.0706,12332.0,7919.0,0.3922,0.6159,0.096,0.7007633588,25000.0,48930.0,37854.0,42128.0,46573.0
2.0,1.0,13.0,2576.0,0.639,0.0796,0.1491,0.059,0.0039,0.0008,0.5796,10311.0,6412.0,0.2829,0.0,0.151,0.5046575342,4938.0,22585.0,30261.0,32372.0,18726.0
2.0,1.0,32.0,4143.0,0.4897,0.1755,0.2428,0.0123,0.008,0.0034,0.6684,8661.0,5800.0,0.2828,0.0,0.0,0.5381654907,11236.642685221308,19822.0,26706.0,29656.0,13277.0
2.0,1.0,11.0,13522.0,0.3551,0.2856,0.1895,0.0438,0.004,0.0009,0.5686,5752.0,6169.0,0.306,0.0,0.0,0.5914215012,7925.0,19740.5,30895.0,32379.0,12003.0
3.0,2.0,32.0,800.0,0.1963,0.5263,0.0363,0.0025,0.0113,0.0013,0.0475,6516.0,7225.0,0.6853,0.7333,0.145,0.629594722,29491.0,25410.0,30303.0,34998.0,37910.0
1.0,1.0,31.0,1372.0,0.6487,0.2121,0.0627,0.008,0.0007,0.0022,0.5999,7944.0,5934.0,0.3224,0.0,0.0,0.5141242938,9915.978991352942,17997.0,27074.0,30606.0,5775.0
1.0,1.0,13.0,2772.0,0.5599,0.1869,0.1771,0.04,0.0141,0.0079,0.4838,6549.0,5946.0,0.3512,0.0,0.0,0.5510416667,12128.873762019468,23042.0,29558.0,30514.0,14756.0
2.0,1.0,13.0,1822.0,0.5505,0.1943,0.1136,0.0379,0.0071,0.0027,0.6476,8255.0,5864.0,0.3373,0.0,0.136,0.5485232068,10987.508834259446,21585.5,30551.0,30746.0,10184.0
1.0,1.0,41.0,2454.0,0.6394,0.1654,0.1064,0.0122,0.0053,0.0016,0.5856,4700.0,4304.0,0.3212,0.1546,0.136,0.5100632547,10500.0,20504.5,30350.0,32419.0,14298.0
3.0,2.0,21.0,1922.0,0.6207,0.064,0.0973,0.0531,0.0016,0.0,0.0,20863.0,11975.0,0.1541,0.0988,0.015,0.8422619048,18688.0,80076.0,57688.0,71132.0,73200.0
3.0,2.0,11.0,6570.0,0.3699,0.0857,0.1102,0.2122,0.0026,0.0006,0.0041,79198.0,17902.0,0.1222,0.1706,0.008,0.8654114365,13000.0,61560.0,82232.0,86440.0,81138.0
2.0,1.0,11.0,3254.0,0.2723,0.3341,0.2133,0.047,0.0037,0.0006,0.7916,8468.0,6061.0,0.2952,0.0784,0.0,0.5765538151,14750.0,18500.5,29142.0,31904.0,12482.0
3.0,1.0,13.0,20385.0,0.6417,0.1605,0.0927,0.0261,0.0048,0.0009,0.1374,12479.0,9009.0,0.3172,0.4208,0.047,0.7353971963,22750.0,51027.0,43995.0,48454.0,23104.0
2.0,1.0,41.0,908.0,0.3161,0.5749,0.0518,0.0077,0.0066,0.0,0.7808,7469.0,5716.0,0.6784,0.1989,0.167,0.4600665557,15917.0,15321.5,26319.0,28845.0,13347.0
3.0,1.0,32.0,1912.0,0.1606,0.7061,0.045,0.0026,0.0058,0.0,0.1104,9706.0,8140.0,0.5603,0.5245,0.167,0.6254295533,21463.0,23286.0,30939.0,33428.0,13312.0
3.0,2.0,22.0,6337.0,0.7903,0.0573,0.0639,0.0234,0.0013,0.0002,0.0305,17081.0,9554.0,0.0943,0.2496,0.02,0.9090909091,20500.0,112797.0,54056.0,64129.0,55329.0
1.0,1.0,12.0,8521.0,0.3334,0.3877,0.1474,0.0176,0.0304,0.0052,0.5792,10167.0,6992.0,0.4411,0.2304,0.202,0.5490646538,11500.0,20350.0,25238.0,28263.0,10805.0
3.0,1.0,12.0,5218.0,0.1704,0.6251,0.0897,0.0107,0.013,0.0017,0.2585,8027.0,8564.0,0.5069,0.4477,0.097,0.5910458992,22987.0,23815.0,33500.0,35457.0,16342.0
